Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
1572480000.0,2019-10-31,BTCMXN,174527.01,179001,172150.02,176329.95,114.82,20187987.71
1572393600.0,2019-10-30,BTCMXN,179196.03,179958.82,171502,174527.01,151.45,26434542.72
1572307200.0,2019-10-29,BTCMXN,176555.44,182389.08,173533.06,179196.03,151.63,27063066.36
1572220800.0,2019-10-28,BTCMXN,180906.34,188223.1,174289.56,176555.44,187.1,33603296.69
1572134400.0,2019-10-27,BTCMXN,175128.4,184758.87,171551,180906.34,116.87,20959036.57
1572048000.0,2019-10-26,BTCMXN,164500.7,195000,162501.71,175128.4,346.1,60976232.25
1571961600.0,2019-10-25,BTCMXN,142082.92,165695.8,142053,164500.7,284.26,44745034.57
1571875200.0,2019-10-24,BTCMXN,141830,144500,140100,142082.92,193.72,27617168.85
1571788800.0,2019-10-23,BTCMXN,152900.01,154492.46,140000,141830,232.12,33378964.12
1571702400.0,2019-10-22,BTCMXN,156300,156900,152760.01,152900.01,141.23,21973239.8
1571616000.0,2019-10-21,BTCMXN,156727.21,158532.99,154510.72,156300,120.99,18902529.4
1571529600.0,2019-10-20,BTCMXN,151728,158881.52,150300,156727.21,52.22,8038954.5
1571443200.0,2019-10-19,BTCMXN,152092,154100,150900,151728,77.33,11788230.42
1571356800.0,2019-10-18,BTCMXN,154569.48,155725.99,150850.37,152092,129.38,19727098.97
1571270400.0,2019-10-17,BTCMXN,154832.39,156881.47,153000.01,154569.48,145.01,22451666.59
1571184000.0,2019-10-16,BTCMXN,158255.64,158699,152000,154832.39,154.23,23799415.34
1571097600.0,2019-10-15,BTCMXN,161867.89,164150,157000,158255.64,169.15,26887526.4
1571011200.0,2019-10-14,BTCMXN,160298.15,161999.99,159051,161867.89,96.62,15540390.82
1570924800.0,2019-10-13,BTCMXN,161150,164456.11,158600,160298.15,36.94,5979429.77
1570838400.0,2019-10-12,BTCMXN,160648.1,163624.43,160000.01,161150,69.3,11218439.29
1570752000.0,2019-10-11,BTCMXN,167000,170000,160000,160648.1,121.43,19745101.84
1570665600.0,2019-10-10,BTCMXN,168397.39,168800,164750,167000,104.67,17412154.44
1570579200.0,2019-10-09,BTCMXN,160301,170000,159500,168397.39,141.24,23454719.79
1570492800.0,2019-10-08,BTCMXN,160802,162827.28,158909,160301,117.66,18914352.46
1570406400.0,2019-10-07,BTCMXN,153717.65,162991,151551.01,160802,128.29,20458287.34
1570320000.0,2019-10-06,BTCMXN,159960.24,159999.99,152966.15,153717.65,56.52,8850422.63
1570233600.0,2019-10-05,BTCMXN,160328.64,160394.37,157000,159960.24,57.58,9123912.51
1570147200.0,2019-10-04,BTCMXN,162706.8,162706.8,158509.64,160328.64,119.75,19192582.69
1570060800.0,2019-10-03,BTCMXN,166000,166984.34,159250.01,162706.8,118.33,19169187.96
1569974400.0,2019-10-02,BTCMXN,164882.28,166549.99,162251,166000,149.58,24541804.92
1569888000.0,2019-10-01,BTCMXN,163948.42,170001.31,161651.01,164882.28,210.86,35085306.24
1569801600.0,2019-09-30,BTCMXN,160457.29,164874.99,152500,163948.42,175.4,28387459.76
1569715200.0,2019-09-29,BTCMXN,162999.98,163000,156280.01,160457.29,73.9,11786864.35
1569628800.0,2019-09-28,BTCMXN,162414.02,164498.99,159100.01,162999.98,98.56,15903240.39
1569542400.0,2019-09-27,BTCMXN,159100,163999.98,154699.59,162414.02,152.97,24334867.52
1569456000.0,2019-09-26,BTCMXN,165239.69,167398.36,150100,159100,229.51,36618342.14
1569369600.0,2019-09-25,BTCMXN,166200.01,172000,160090.7,165239.69,262.39,43727434.86
1569283200.0,2019-09-24,BTCMXN,189998.96,191000,157200,166200.01,396.76,69371489.18
1569196800.0,2019-09-23,BTCMXN,195955.64,195955.64,189000,189998.96,140.69,26998807.12
1569110400.0,2019-09-22,BTCMXN,195198.39,195999.99,191500,195955.64,32.86,6374631.17
1569024000.0,2019-09-21,BTCMXN,198821.04,198951.14,193500,195198.39,74.04,14486389.22
1568937600.0,2019-09-20,BTCMXN,201699.99,201800,196596.59,198821.04,128.38,25486590.81
1568851200.0,2019-09-19,BTCMXN,197815,202999.88,190000,201699.99,252.12,49496293.67
1568764800.0,2019-09-18,BTCMXN,199055.74,199897.39,197074,197815,157.65,31271901.06
1568678400.0,2019-09-17,BTCMXN,200799.97,201000,197801.05,199055.74,106.07,21132944.54
1568592000.0,2019-09-16,BTCMXN,201997.02,203771.96,197600,200799.97,75.12,14989272.03
1568505600.0,2019-09-15,BTCMXN,202826.68,203863.81,200700,201997.02,41.85,8449281.53
1568419200.0,2019-09-14,BTCMXN,201603.03,204500,200501.52,202826.68,87.04,17675860.36
1568332800.0,2019-09-13,BTCMXN,202999.99,204000,198060.23,201603.03,154.06,30890539.61
1568246400.0,2019-09-12,BTCMXN,199273.67,204996.46,196799,202999.99,130.22,26238484.27
1568160000.0,2019-09-11,BTCMXN,197500,200000,194500,199273.67,148.67,29405947.52
1568073600.0,2019-09-10,BTCMXN,202200.02,204489.99,193857.51,197500,167.75,33420948.32
1567987200.0,2019-09-09,BTCMXN,205766.07,205766.07,198465.54,202200.02,169.32,34287004.96
1567900800.0,2019-09-08,BTCMXN,206884.9,208700,202999.01,205766.07,39.12,8039980.29
1567814400.0,2019-09-07,BTCMXN,204218.96,208495.35,202614.82,206884.9,47.43,9736938.3
1567728000.0,2019-09-06,BTCMXN,210000,216626.47,201514.96,204218.96,204.26,42648319.66
1567641600.0,2019-09-05,BTCMXN,207750.05,211023.62,206200.01,210000,156.76,32759691.6
1567555200.0,2019-09-04,BTCMXN,211999.97,213600,202580.13,207750.05,163.57,34067258.99
1567468800.0,2019-09-03,BTCMXN,208373.87,214499.99,206000.02,211999.97,197.28,41580447.08
1567382400.0,2019-09-02,BTCMXN,197782.34,211500,196016.29,208373.87,215.06,44084432.35
1567296000.0,2019-09-01,BTCMXN,194376.95,199407.23,192000,197782.34,49.31,9613686.93
1567209600.0,2019-08-31,BTCMXN,193681.07,194799.99,189792.96,194376.95,60.65,11716789.4
1567123200.0,2019-08-30,BTCMXN,191610.55,194999.99,190000,193681.07,137.03,26397646.74
1567036800.0,2019-08-29,BTCMXN,196933.35,197982.46,189000,191610.55,168.44,32504399.33
1566950400.0,2019-08-28,BTCMXN,203800,206999.5,193900,196933.35,179.15,35711416.96
1566864000.0,2019-08-27,BTCMXN,205500.02,206949.99,201000,203800,114.62,23311413.7
1566777600.0,2019-08-26,BTCMXN,202177,212000,201800,205500.02,124.07,25515443.96
1566691200.0,2019-08-25,BTCMXN,201500,205099,198750,202177,44.92,9037436.51
1566604800.0,2019-08-24,BTCMXN,207300,208479.4,197751.01,201500,93.04,18790759.43
1566518400.0,2019-08-23,BTCMXN,201617.93,209263.03,199050.53,207300,140.11,28849954.04
1566432000.0,2019-08-22,BTCMXN,199737.61,203798.97,193645.25,201617.93,156.36,31180493.83
1566345600.0,2019-08-21,BTCMXN,213100,214999.99,194500,199737.61,264.65,53202116.76
1566259200.0,2019-08-20,BTCMXN,217800,219761.33,208201.01,213100,188.22,40207895.34
1566172800.0,2019-08-19,BTCMXN,202750.02,218765.66,201500.94,217800,141.85,30145029.88
1566086400.0,2019-08-18,BTCMXN,200821.09,207470.76,198501.02,202750.02,47.22,9614025.66
1566000000.0,2019-08-17,BTCMXN,204900,207219.46,197000.02,200821.09,82.07,16614268.48
1565913600.0,2019-08-16,BTCMXN,204497.04,209407.91,193104.94,204900,250.63,50962877.0
1565827200.0,2019-08-15,BTCMXN,197495.39,206755.49,187002.97,204497.04,323.74,64590302.09
1565740800.0,2019-08-14,BTCMXN,210001,210657.99,196050,197495.39,202.76,41182734.71
1565654400.0,2019-08-13,BTCMXN,223900.01,225591.99,209000,210001,246.89,53025614.79
1565568000.0,2019-08-12,BTCMXN,226900,226900,222209.01,223900.01,171.19,38454497.04
1565481600.0,2019-08-11,BTCMXN,220103,226900,217603.41,226900,69.15,15372717.85
1565395200.0,2019-08-10,BTCMXN,229683.78,231200,217036.01,220103,113.21,25316388.55
1565308800.0,2019-08-09,BTCMXN,232000,232500,225801,229683.78,109.41,25046748.2
1565222400.0,2019-08-08,BTCMXN,234496.28,234499.98,222101.99,232000,156.19,35586812.85
1565136000.0,2019-08-07,BTCMXN,223799.84,236700,222000,234496.28,235.55,54274554.84
1565049600.0,2019-08-06,BTCMXN,230499,237999.94,217501.61,223799.84,232.63,52709425.2
1564963200.0,2019-08-05,BTCMXN,210675.85,232202,209800.09,230499,302.73,68298640.91
1564876800.0,2019-08-04,BTCMXN,208590.1,211499.99,202500.01,210675.85,156.23,32455098.69
1564790400.0,2019-08-03,BTCMXN,203999,209500,203243.1,208590.1,103.89,21576058.43
1564704000.0,2019-08-02,BTCMXN,200511.06,207000,199500,203999,211.32,42735132.78
1564617600.0,2019-08-01,BTCMXN,193189.9,204161.55,190101.01,200511.06,187.4,36833819.49
1564531200.0,2019-07-31,BTCMXN,184099,194430,182714.18,193189.9,164.73,31345134.62
1564444800.0,2019-07-30,BTCMXN,181600,187350.66,179500.01,184099,117.82,21627972.25
1564358400.0,2019-07-29,BTCMXN,183099.93,185800,179852.4,181600,135.34,24784574.96
1564272000.0,2019-07-28,BTCMXN,181000,184000,175000,183099.93,53.86,9763682.21
1564185600.0,2019-07-27,BTCMXN,187837.35,195607.46,179297,181000,131.08,24331988.41
1564099200.0,2019-07-26,BTCMXN,190000,191800,185000,187837.35,141.81,26579968.96
1564012800.0,2019-07-25,BTCMXN,188200,196600,186880.13,190000,140.13,26958095.76
1563926400.0,2019-07-24,BTCMXN,190849.8,190940.75,183000.02,188200,140.92,26340505.89
1563840000.0,2019-07-23,BTCMXN,197646.03,198996.97,188880.69,190849.8,154.58,29918681.22
1563753600.0,2019-07-22,BTCMXN,201500,203800,193021,197646.03,108.37,21456928.04
1563667200.0,2019-07-21,BTCMXN,204504,207086.99,197000,201500,71.74,14460819.51
1563580800.0,2019-07-20,BTCMXN,201995.4,211629.43,199551,204504,111.04,22864217.59
1563494400.0,2019-07-19,BTCMXN,205179.88,205779,195000,201995.4,163.75,32728317.9
1563408000.0,2019-07-18,BTCMXN,185993.96,207000,177555.02,205179.88,247.18,48330838.26
1563321600.0,2019-07-17,BTCMXN,182369.99,193460,173283.66,185993.96,374.62,69325638.77
1563235200.0,2019-07-16,BTCMXN,209481.71,210000,179999,182369.99,287.04,54930334.79
1563148800.0,2019-07-15,BTCMXN,204996.74,212693.06,193138,209481.71,376.14,76605299.54
1563062400.0,2019-07-14,BTCMXN,218441.81,219999.98,201000,204996.74,145.4,30141334.89
1562976000.0,2019-07-13,BTCMXN,227000,227799.93,208674,218441.81,149.14,32336281.42
1562889600.0,2019-07-12,BTCMXN,220350,228688.99,214777.01,227000,186.21,41550242.34
1562803200.0,2019-07-11,BTCMXN,234572.93,236547.58,213000,220350,302.44,67365577.82
1562716800.0,2019-07-10,BTCMXN,239140.31,251000,225111.01,234572.93,316.22,75617952.05
1562630400.0,2019-07-09,BTCMXN,232849,240808.3,230000.01,239140.31,242.53,57440259.33
1562544000.0,2019-07-08,BTCMXN,217193.33,233900,216650,232849,186.42,42311176.8
1562457600.0,2019-07-07,BTCMXN,217099.99,220000,213500,217193.33,62.51,13584792.49
1562371200.0,2019-07-06,BTCMXN,211000.55,224497.4,211000.55,217099.99,138.8,30439065.4
1562284800.0,2019-07-05,BTCMXN,213408,221499.99,208000,211000.55,255.39,54829127.62
1562198400.0,2019-07-04,BTCMXN,226585.65,228999.99,213000,213408,243.31,54489268.96
1562112000.0,2019-07-03,BTCMXN,207685.33,228000,206512.24,226585.65,322.09,70154079.33
1562025600.0,2019-07-02,BTCMXN,204445.99,209810,188000,207685.33,322.28,64554478.08
1561939200.0,2019-07-01,BTCMXN,208988.54,218100,193500,204445.99,345.27,70136499.8
1561852800.0,2019-06-30,BTCMXN,229000,234500,206541,208988.54,148.29,32518206.67
1561766400.0,2019-06-29,BTCMXN,238739.9,239999.7,218000,229000,197.63,45347086.66
1561680000.0,2019-06-28,BTCMXN,213700.12,240349.99,205000,238739.9,370.09,83565561.46
1561593600.0,2019-06-27,BTCMXN,258288.1,259000,192950,213700.12,595.36,131554455.94
1561507200.0,2019-06-26,BTCMXN,229541.02,269103.2,216765.86,258288.1,602.15,147699362.44
1561420800.0,2019-06-25,BTCMXN,210400,230000,209568.1,229541.02,253.05,55233222.47
1561334400.0,2019-06-24,BTCMXN,204996.31,211402.5,200000,210400,181.61,37678929.46
1561248000.0,2019-06-23,BTCMXN,201300,211000,198295,204996.31,163.2,33397199.24
1561161600.0,2019-06-22,BTCMXN,194950,213184.26,192300.12,201300,386.29,78415034.04
1561075200.0,2019-06-21,BTCMXN,180600,194950,180600,194950,239.96,44750226.07
1560988800.0,2019-06-20,BTCMXN,175614.34,181899.99,175000,180600,188.63,33657032.19
1560902400.0,2019-06-19,BTCMXN,172314.85,176920.59,170611.1,175614.34,157.83,27487226.76
1560816000.0,2019-06-18,BTCMXN,175108.94,176953.94,169001,172314.85,189.84,32718682.46
1560729600.0,2019-06-17,BTCMXN,170000,178000,170000,175108.94,221.3,38739025.85
1560643200.0,2019-06-16,BTCMXN,168900.05,179000,166651,170000,188.79,32645668.41
1560556800.0,2019-06-15,BTCMXN,167828.28,169900,165560.85,168900.05,139.38,23394463.3
1560470400.0,2019-06-14,BTCMXN,159500,168000,157902.02,167828.28,216.2,34987338.64
1560384000.0,2019-06-13,BTCMXN,157020.1,161500,155499.01,159500,173.54,27504009.34
1560297600.0,2019-06-12,BTCMXN,152999.99,158794.47,151400,157020.1,197.61,30809987.41
1560211200.0,2019-06-11,BTCMXN,154978.01,156754.12,150010,152999.99,190.4,29091749.47
1560124800.0,2019-06-10,BTCMXN,151120.12,157207.93,147170.01,154978.01,157.0,24060515.55
1560038400.0,2019-06-09,BTCMXN,156003.01,157347.35,148000,151120.12,84.3,12872471.56
1559952000.0,2019-06-08,BTCMXN,157550,159100,154000,156003.01,60.85,9551968.5
1559865600.0,2019-06-07,BTCMXN,155500,159990,154000.12,157550,195.53,30781821.04
1559779200.0,2019-06-06,BTCMXN,156034.07,158606.01,148000,155500,231.79,35822053.51
1559692800.0,2019-06-05,BTCMXN,153349.46,157999.99,151700.01,156034.07,273.93,42470941.5
1559606400.0,2019-06-04,BTCMXN,163299,163299,148201,153349.46,337.03,52396415.49
1559520000.0,2019-06-03,BTCMXN,171751,171994.96,162100,163299,167.85,28274589.6
1559433600.0,2019-06-02,BTCMXN,169950,172901.48,169063.8,171751,75.94,12995852.4
1559347200.0,2019-06-01,BTCMXN,170492.4,171000,167606.4,169950,87.63,14875658.82
1559260800.0,2019-05-31,BTCMXN,163503.5,170499.01,161500,170492.4,206.91,34433388.41
1559174400.0,2019-05-30,BTCMXN,166806,175000,154292.48,163503.5,313.69,51905022.21
1559088000.0,2019-05-29,BTCMXN,167999.99,169233.32,162500,166806,200.98,33561791.87
1559001600.0,2019-05-28,BTCMXN,167075,168387.14,164782.85,167999.99,149.91,25014634.63
1558915200.0,2019-05-27,BTCMXN,164642.86,170000,164501.1,167075,230.57,38547153.6
1558828800.0,2019-05-26,BTCMXN,152550.94,167352.9,151001,164642.86,172.41,27691937.3
1558742400.0,2019-05-25,BTCMXN,152996.95,154799.99,152000,152550.94,65.39,10018329.09
1558656000.0,2019-05-24,BTCMXN,150572.84,155999.73,149000,152996.95,174.23,26680660.05
1558569600.0,2019-05-23,BTCMXN,147022.17,151801,144016.73,150572.84,210.16,31178082.84
1558483200.0,2019-05-22,BTCMXN,152401,154000,145000.01,147022.17,215.37,32497687.48
1558396800.0,2019-05-21,BTCMXN,151803.01,154800.01,150000,152401,152.17,23201325.05
1558310400.0,2019-05-20,BTCMXN,156896.97,156896.97,144850,151803.01,174.01,26240554.75
1558224000.0,2019-05-19,BTCMXN,139200,157500,139200,156896.97,203.16,30695051.86
1558137600.0,2019-05-18,BTCMXN,141002.28,143942.01,139000,139200,119.0,16848848.27
1558051200.0,2019-05-17,BTCMXN,151900,153196.98,129100,141002.28,450.67,62368051.75
1557964800.0,2019-05-16,BTCMXN,157100,160498.99,147630,151900,305.8,46871362.8
1557878400.0,2019-05-15,BTCMXN,154222.07,158300,152401,157100,308.57,47898560.49
1557792000.0,2019-05-14,BTCMXN,150084.33,157350,147200.51,154222.07,348.27,53100009.7
1557705600.0,2019-05-13,BTCMXN,134794.03,156213.17,132100.01,150084.33,347.43,51311871.94
1557619200.0,2019-05-12,BTCMXN,140550.05,144850,129000.3,134794.03,338.63,46036530.74
1557532800.0,2019-05-11,BTCMXN,122738.71,143999.96,122000.11,140550.05,269.32,35705155.26
1557446400.0,2019-05-10,BTCMXN,119000,123399.99,117700,122738.71,242.01,29388246.45
1557360000.0,2019-05-09,BTCMXN,114005.01,119700,114005.01,119000,231.77,27119166.01
1557273600.0,2019-05-08,BTCMXN,110500,114600,109093.25,114005.01,192.4,21649460.08
1557187200.0,2019-05-07,BTCMXN,107596.47,112986.06,107596.47,112986.06,61.25,6771126.01
1557100800.0,2019-05-06,BTCMXN,109219.96,109360,106300,107596.47,163.14,17623269.67
1557014400.0,2019-05-05,BTCMXN,109194.24,109499.99,106596.61,109219.96,91.16,9867030.25
1556928000.0,2019-05-04,BTCMXN,106382.17,110079.43,104054.29,109194.24,148.62,16000247.87
1556841600.0,2019-05-03,BTCMXN,103241,111481.34,103101.05,106382.17,239.9,25759236.29
1556755200.0,2019-05-02,BTCMXN,101500,104100,101001.21,103241,168.31,17335310.94
1556668800.0,2019-05-01,BTCMXN,100832.56,101889.99,99687.11,101500,135.85,13702445.37
1556582400.0,2019-04-30,BTCMXN,98897.92,100999.42,97902.01,100832.56,170.27,16957911.17
1556496000.0,2019-04-29,BTCMXN,99374.84,99599.58,97700.01,98897.92,142.58,14066883.14
1556409600.0,2019-04-28,BTCMXN,100499.31,100499.31,97901.01,99374.84,101.06,9998709.16
1556323200.0,2019-04-27,BTCMXN,98200,100689.21,97700,100499.31,69.22,6867369.74
1556236800.0,2019-04-26,BTCMXN,98350.01,101975.1,96579.67,98200,250.73,24636962.65
1556150400.0,2019-04-25,BTCMXN,104000,105799.99,97250,98350.01,202.32,20781339.78
1556064000.0,2019-04-24,BTCMXN,105000,106500,102381.2,104000,195.55,20385197.55
1555977600.0,2019-04-23,BTCMXN,101006.95,106400,100502.01,105000,204.62,21390899.45
1555891200.0,2019-04-22,BTCMXN,98684.04,101870,98500.14,101006.95,109.69,11009380.32
1555804800.0,2019-04-21,BTCMXN,99133.8,100400,98415.01,98684.04,61.16,6083715.13
1555718400.0,2019-04-20,BTCMXN,98875.98,100498.96,98570.01,99133.8,75.12,7482030.4
1555632000.0,2019-04-19,BTCMXN,99896.4,100000,97500,98875.98,102.23,10129417.2
1555545600.0,2019-04-18,BTCMXN,98400,99991,98300,99896.4,129.99,12909409.23
1555459200.0,2019-04-17,BTCMXN,98000,99100,97500,98400,142.51,14006132.02
1555372800.0,2019-04-16,BTCMXN,95800,98599.96,95001,98000,199.3,19303891.3
1555286400.0,2019-04-15,BTCMXN,97489.47,99997.66,94200.01,95800,229.26,22264421.34
1555200000.0,2019-04-14,BTCMXN,96771.56,97999,95562.01,97489.47,69.18,6694371.6
1555113600.0,2019-04-13,BTCMXN,95850,97149.36,95300,96771.56,88.92,8581187.61
1555027200.0,2019-04-12,BTCMXN,94757.57,96000,94757.57,95850,3.77,361071.2
1554940800.0,2019-04-11,BTCMXN,100299.88,100799.72,94400,94757.57,233.11,22417352.49
1554854400.0,2019-04-10,BTCMXN,98000,102319.85,97500,100299.88,207.79,20748804.52
1554768000.0,2019-04-09,BTCMXN,99307.01,99800,97500.01,98000,144.45,14223902.78
1554681600.0,2019-04-08,BTCMXN,98902,100000,97011.18,99307.01,212.86,21081459.62
1554595200.0,2019-04-07,BTCMXN,96100,98902,95600.05,98902,76.28,7427422.77
1554508800.0,2019-04-06,BTCMXN,94700,98989.99,94219,96100,156.36,15080426.31
1554422400.0,2019-04-05,BTCMXN,92450,96700,92305.33,94700,260.41,24547582.82
1554336000.0,2019-04-04,BTCMXN,93260,96449,89900.01,92450,271.67,25309463.69
1554249600.0,2019-04-03,BTCMXN,91510,101001,90000.01,93260,462.61,43971692.21
1554163200.0,2019-04-02,BTCMXN,76400.06,95000,76400,91510,525.88,45842329.26
1554076800.0,2019-04-01,BTCMXN,75487.76,76900,75005,76400.06,232.66,17639039.72
1552953600.0,2019-03-19,BTCMXN,76126.99,76220,75667.96,75818.5,9.97,758556.05
1552867200.0,2019-03-18,BTCMXN,76116.08,76700,75200.02,76126.99,127.53,9689656.58
1552780800.0,2019-03-17,BTCMXN,76690.1,76699.99,75500.02,76116.08,73.24,5592676.1
1552694400.0,2019-03-16,BTCMXN,74895.98,77054.06,74519.95,76690.1,145.32,11051716.9
1552608000.0,2019-03-15,BTCMXN,74073,75000,74020,74895.98,164.68,12263453.7
1552521600.0,2019-03-14,BTCMXN,74058.61,75100,74020.01,74073,160.3,11926630.63
1552435200.0,2019-03-13,BTCMXN,74830,75487,74001,74058.61,198.04,14806305.76
1552348800.0,2019-03-12,BTCMXN,74400,75297.36,73190.01,74830,208.02,15513380.2
1552262400.0,2019-03-11,BTCMXN,76298.66,76500,74100.1,74400,180.5,13522636.28
1552176000.0,2019-03-10,BTCMXN,75871.31,76499.99,75400.01,76298.66,65.01,4935486.58
1552089600.0,2019-03-09,BTCMXN,75299.9,76685.02,74604.65,75871.31,150.85,11441125.65
1552003200.0,2019-03-08,BTCMXN,75517.98,76677.84,73700,75299.9,184.78,14008391.39
1551916800.0,2019-03-07,BTCMXN,74650,76239.99,74015,75517.98,214.25,16117852.69
1551830400.0,2019-03-06,BTCMXN,74490,74978.99,73100.07,74650,194.64,14454670.01
1551744000.0,2019-03-05,BTCMXN,71400.83,74500,71187.73,74490,211.51,15559933.95
1551657600.0,2019-03-04,BTCMXN,73307.28,74298.99,71100.02,71400.83,176.99,12790158.78
1551571200.0,2019-03-03,BTCMXN,73999.97,74358.87,73100.01,73307.28,96.69,7136405.04
1551484800.0,2019-03-02,BTCMXN,73150,74150,72550.07,73999.97,190.3,13976758.08
1551398400.0,2019-03-01,BTCMXN,72500,74000,72007.02,73150,136.55,9986210.31
1551312000.0,2019-02-28,BTCMXN,71238.21,73645.86,71238.21,72500,174.51,12590933.46
1551225600.0,2019-02-27,BTCMXN,71688.99,71813.16,70300,71238.21,186.21,13292955.29
1551139200.0,2019-02-26,BTCMXN,71875.55,72199.96,70702,71688.99,114.92,8204030.45
1551052800.0,2019-02-25,BTCMXN,71200.12,73300,70700.02,71875.55,152.42,10958170.68
1550966400.0,2019-02-24,BTCMXN,76500,78165,70500,71200.12,132.24,9790034.71
1550880000.0,2019-02-23,BTCMXN,73543.4,77936,73500,76500,184.28,13938265.65
1550793600.0,2019-02-22,BTCMXN,73465.02,74590,73300.02,73543.4,151.4,11183926.89
1550707200.0,2019-02-21,BTCMXN,74165.79,74800,73250.02,73465.02,162.76,12053682.43
1550620800.0,2019-02-20,BTCMXN,73310,74899.99,72500.01,74165.79,201.67,14899801.8
1550534400.0,2019-02-19,BTCMXN,73646,75400.64,73044.35,73310,238.58,17682975.65
1550448000.0,2019-02-18,BTCMXN,68900.56,75000,68893.33,73646,160.4,11585621.41
1550361600.0,2019-02-17,BTCMXN,68843.03,69200,68200,68900.56,60.05,4123756.01
1550275200.0,2019-02-16,BTCMXN,67540.82,68986.86,67500.01,68843.03,91.19,6226550.03
1550188800.0,2019-02-15,BTCMXN,66500,68799.99,66466.06,67540.82,295.31,19977739.44
1550102400.0,2019-02-14,BTCMXN,67785.06,68500,66202.68,66500,175.25,11780917.56
1550016000.0,2019-02-13,BTCMXN,67979.71,68796.78,67550,67785.06,180.66,12302266.51
1549929600.0,2019-02-12,BTCMXN,68303.01,68999.99,67800.01,67979.71,169.58,11589666.12
1549843200.0,2019-02-11,BTCMXN,69347.4,69347.4,67747,68303.01,119.85,8200295.58
1549756800.0,2019-02-10,BTCMXN,68320.05,69347.4,67601.06,69347.4,72.44,4950071.48
1549670400.0,2019-02-09,BTCMXN,68999.99,68999.99,67900,68320.05,107.72,7356935.7
1549584000.0,2019-02-08,BTCMXN,64242.21,69899.97,63503.01,68999.99,264.79,17679737.58
1549497600.0,2019-02-07,BTCMXN,64021.65,64938.23,63710.01,64242.21,164.2,10545614.5
1549411200.0,2019-02-06,BTCMXN,64944.07,65249,63614.39,64021.65,195.04,12546761.55
1549324800.0,2019-02-05,BTCMXN,65764.99,66097.4,64787.01,64944.07,179.19,11711639.71
1549238400.0,2019-02-04,BTCMXN,65927.86,66199.99,65150,65764.99,77.52,5081020.22
1549152000.0,2019-02-03,BTCMXN,66500,66700,65000.89,65927.86,61.27,4045310.5
1549065600.0,2019-02-02,BTCMXN,65999.9,66500,65315.11,66500,93.8,6188602.78
1548979200.0,2019-02-01,BTCMXN,65050.1,66372.28,64800,65999.9,142.12,9324158.26
1548892800.0,2019-01-31,BTCMXN,66131.18,66300.88,64751,65050.1,146.46,9600141.24
1548806400.0,2019-01-30,BTCMXN,65219.83,67099.99,64540.02,66131.18,156.75,10318736.85
1548720000.0,2019-01-29,BTCMXN,65555,65849.99,64000.9,65219.83,151.2,9800555.18
1548633600.0,2019-01-28,BTCMXN,67500,67756.61,65000.01,65555,155.73,10263017.68
1548547200.0,2019-01-27,BTCMXN,68444,68444,67300,67500,53.51,3624599.79
1548460800.0,2019-01-26,BTCMXN,67400,69199.86,67272.8,68444,129.11,8800117.09
1548374400.0,2019-01-25,BTCMXN,67781.04,68277.98,67000.01,67400,120.09,8101548.42
1548288000.0,2019-01-24,BTCMXN,67650,68449.35,67000.01,67781.04,253.09,17101280.8
1548201600.0,2019-01-23,BTCMXN,68873.98,69500,67207.12,67650,168.22,11480750.54
1548115200.0,2019-01-22,BTCMXN,67893.09,69500,67000.01,68873.98,130.81,8979850.85
1548028800.0,2019-01-21,BTCMXN,68598.58,70108.99,67561.27,67893.09,186.18,12747075.42
1547942400.0,2019-01-20,BTCMXN,71303.98,71396.99,68000,68598.58,73.7,5095570.43
1547856000.0,2019-01-19,BTCMXN,69735.03,71800,69012.12,71303.98,118.25,8341121.73
1547769600.0,2019-01-18,BTCMXN,69465.94,69779,68511.84,69735.03,206.83,14315537.05
1547683200.0,2019-01-17,BTCMXN,68230,70000,67850.01,69465.94,160.45,11060925.11
1547596800.0,2019-01-16,BTCMXN,69000,69900.1,68000.01,68230,220.33,15161763.03
1547510400.0,2019-01-15,BTCMXN,70595.88,70780,68001,69000,186.77,12965158.9
1547424000.0,2019-01-14,BTCMXN,68683.33,71499.99,67634.48,70595.88,191.09,13323237.07
1547337600.0,2019-01-13,BTCMXN,70300,70800,67566.13,68683.33,100.24,6908882.84
1547251200.0,2019-01-12,BTCMXN,69709.38,70980.84,69649.8,70300,133.5,9404634.59
1547164800.0,2019-01-11,BTCMXN,69605,72990,69005.12,69709.38,148.72,10474264.8
1547078400.0,2019-01-10,BTCMXN,77350,78240.65,68575.14,69605,244.85,17733479.93
1546992000.0,2019-01-09,BTCMXN,77500.91,78499.99,76900,77350,100.58,7793418.34
1546905600.0,2019-01-08,BTCMXN,77010.83,79399.99,76443.83,77500.91,149.17,11586069.74
1546819200.0,2019-01-07,BTCMXN,78286.99,78499.99,77000,77010.83,116.11,9019860.73
1546732800.0,2019-01-06,BTCMXN,74500,79200,73625,78286.99,133.66,10279307.28
1546646400.0,2019-01-05,BTCMXN,74723.1,75436,73500,74500,107.22,7999771.98
1546560000.0,2019-01-04,BTCMXN,74100,74992.99,72901,74723.1,141.1,10401911.39
1546473600.0,2019-01-03,BTCMXN,75004.12,75770.91,73105.88,74100,118.63,8818598.39
1546387200.0,2019-01-02,BTCMXN,74305,75800,73000,75004.12,125.75,9334378.91
